chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc2,mfcc18,label,id,time
0.399688154,0.030798383,3537.855934,2514.603381,6146.261319,0.226063121,36.54683304,-1.296310663,1,7,0
0.338757187,0.026298445,2465.944829,1971.558159,4095.223722,0.149303089,85.69140625,-3.003140211,1,7,1
0.41612792,0.026831387,2137.795056,1882.171601,3751.426558,0.119972923,81.41364288,-0.342800051,1,7,2
0.38649103,0.025601776,2226.654278,1986.408808,4053.870184,0.115312056,78.79766083,2.785309553,1,7,3
0.362767458,0.020146007,2474.59122,2117.838863,4555.985329,0.144098455,70.83493042,0.173655674,1,7,4
0.536099076,0.019814797,2513.698962,2130.288203,4666.0983,0.149103338,73.01108551,-2.992117167,1,7,5
0.359961271,0.022975754,2530.959251,2146.911635,4674.662642,0.139615146,67.8795166,-6.603691578,1,7,6
0.363391012,0.041865084,2219.191453,2123.76469,4090.574507,0.110939719,90.53726196,-6.40348959,1,7,7
0.425496191,0.014343595,2340.301095,2176.823126,4503.620494,0.122691761,83.06634521,-1.914175034,1,7,8
0.367343932,0.047190703,3278.083341,2434.005023,5796.346768,0.205932617,52.53117371,-5.609920502,1,7,9
0.486286402,0.010840377,3158.179088,2563.339282,5971.304044,0.187244762,56.44927979,0.132511571,1,7,10
0.486286402,0.010840377,3158.179088,2563.339282,5971.304044,0.187244762,56.44927979,0.132511571,1,7,0
0.331618458,0.028521305,2761.896404,2471.560104,5125.147039,0.143599077,72.94220734,-6.499349594,1,7,1
0.262364417,0.03760032,2096.775187,2248.000528,4106.479714,0.076349432,91.00191498,-2.708917379,1,7,2
0.294582486,0.028209789,2310.209657,2446.095502,4718.70783,0.105191317,82.39214325,4.79512167,1,7,3
0.330339342,0.0382872,2411.924651,2337.873444,4691.301935,0.120294744,79.89598846,1.32787478,1,7,4
0.36224398,0.020378681,2326.103926,2280.788617,4129.48109,0.12779652,82.09719086,-7.88864851,1,7,5
0.406433254,0.024565483,2451.131948,2452.80999,5065.930731,0.125876687,76.19049835,-1.885387421,1,7,6
0.377634615,0.047819961,2870.943795,2292.3447,5190.480735,0.169289329,54.50169373,-0.173441052,1,7,7
0.42643562,0.028506951,2782.305704,2516.739239,5449.123868,0.148293235,61.59672928,-1.588620782,1,7,8
0.374453545,0.046295751,2803.65124,2311.413205,4780.371094,0.17257413,67.37884521,-5.923812389,1,7,9
0.418340683,0.030636162,3002.121156,2230.872082,5266.581032,0.19630016,55.24648285,-3.68681407,1,7,10
0.418340683,0.030636162,3002.121156,2230.872082,5266.581032,0.19630016,55.24648285,-3.68681407,1,7,0
0.436274081,0.051000904,2090.564104,1851.17306,3710.317716,0.115234375,92.80082703,-5.700105667,1,7,1
0.450149924,0.035160102,2269.306021,1878.443637,4015.208296,0.133367365,76.07063293,1.859059453,1,7,2
0.476457089,0.027337207,2322.747434,1934.025927,4005.909868,0.143144087,73.94519043,0.040069234,1,7,3
0.509278357,0.030163735,2409.73634,1971.883769,4189.18679,0.145219283,69.83274841,-3.88974452,1,7,4
0.523281634,0.031928986,2343.606753,1988.278317,4235.189542,0.133078835,71.46207428,-2.786898851,1,7,5
0.410388261,0.029404175,2385.433661,2031.392685,4285.596813,0.133267489,72.13706207,-1.617575407,1,7,6
0.466599077,0.026708664,2538.537158,2073.559524,4608.59486,0.152943004,67.96970367,1.733631849,1,7,7
0.370500714,0.031232782,2482.967831,2084.741103,4471.810081,0.139071378,70.8563385,1.070342183,1,7,8
0.453789592,0.029300066,2514.267689,2073.914153,4526.13248,0.147128018,68.36532593,0.603175044,1,7,9
0.398650974,0.033613332,2456.01769,2076.062638,4494.322066,0.133888938,70.23719025,0.275872141,1,7,10
0.398650974,0.033613332,2456.01769,2076.062638,4494.322066,0.133888938,70.23719025,0.275872141,1,7,0
0.58191669,0.024826473,2613.117788,2122.731331,4792.116477,0.158269709,65.30661011,1.145619154,1,7,1
0.443393081,0.05187856,2320.446376,2076.011138,3914.393754,0.124800249,83.31715393,-3.082085371,1,7,2
0.465561301,0.014475777,2513.156426,2188.649965,4756.390936,0.138316761,76.86553192,-5.19889307,1,7,3
0.381223649,0.042219736,2320.738287,2232.347687,4261.616655,0.115622781,81.75530243,-8.577576637,1,7,4
0.387654692,0.031724468,2703.079527,2510.358374,5324.329168,0.142544833,80.37335968,-5.565302372,1,7,5
0.271510452,0.029400676,1816.753032,2233.789922,3500.858376,0.056529652,104.4962234,-1.869125724,1,7,6
0.250398904,0.038031127,3171.3509,2574.936934,5972.03813,0.142522638,50.27989197,0.739685237,1,7,7
0.336931139,0.017234277,2123.973621,2212.960474,4241.79632,0.089222301,95.07980347,-4.772828579,1,7,8
0.295772523,0.043865636,2739.310203,2323.179039,5067.154208,0.124800249,62.95629501,-2.468132973,1,7,9
0.352702618,0.015895408,1702.741494,1655.215907,3043.27781,0.092240767,119.2363815,-9.149163246,1,7,10
0.352702618,0.015895408,1702.741494,1655.215907,3043.27781,0.092240767,119.2363815,-9.149163246,1,7,0
0.320152789,0.029242003,1744.120677,1671.813074,3062.119363,0.089344371,113.9191208,-5.629435539,1,7,1
0.313138127,0.035560109,1860.717931,1743.508093,3249.556108,0.108942205,108.7037811,-1.310991406,1,7,2
0.392842084,0.033905327,1881.054155,1842.422436,3322.720059,0.099509499,108.8094254,1.84221077,1,7,3
0.303113937,0.054480925,2384.397525,2121.620882,4143.428733,0.130082564,82.09162903,-3.4575243,1,7,4
0.320374578,0.047483239,2534.27232,2213.089187,4359.250155,0.128540039,73.13756561,-9.467964172,1,7,5
0.359588355,0.018421801,2051.741362,2062.032428,3877.689431,0.096624201,99.81935883,-5.746099472,1,7,6
0.256038308,0.020316835,1919.800894,1951.879569,3488.134211,0.081398704,98.65471649,-0.014441469,1,7,7
0.27101776,0.038609747,1957.119355,2056.936893,3628.589422,0.084805575,99.71669769,8.108718872,1,7,8
0.28850767,0.03049954,1770.774488,1987.146997,2764.814342,0.073630593,116.3854294,-5.38428545,1,7,9
0.30687061,0.00443061,2204.398743,2179.972993,4285.352117,0.10353782,95.79863739,0.477504611,1,7,10
0.30687061,0.00443061,2204.398743,2179.972993,4285.352117,0.10353782,95.79863739,0.477504611,1,7,0
0.397261143,0.006352,2296.042427,2159.234684,4395.709783,0.118652344,90.82324982,-7.309145927,1,7,1
0.31156382,0.031649932,2434.874493,2247.912172,4357.537287,0.117509322,76.8881073,-6.325793743,1,7,2
0.347488493,0.028678916,2538.753716,2387.259967,4866.014515,0.118763317,75.30951691,-2.721113205,1,7,3
0.371586353,0.008780614,2208.442002,2445.038415,4781.10518,0.092828924,97.37686157,-3.093695164,1,7,4
0.323046088,0.047496442,2203.865341,2309.313007,4012.761341,0.115933505,98.63674164,-0.432298392,1,7,5
0.326472551,0.039430317,2067.169227,2407.475571,4269.202215,0.082663796,102.4072952,-2.516667128,1,7,6
0.332460731,0.033710953,2187.779807,2269.735833,4025.974898,0.082497337,91.01805878,-5.569550037,1,7,7
0.307585806,0.026541341,1877.046658,2324.870456,3593.842662,0.068070845,107.2991867,-3.17538619,1,7,8
0.38468802,0.02759826,2032.929039,2438.282294,4134.130305,0.088645241,105.9736633,-3.685461521,1,7,9
0.508628249,0.014166351,2600.72423,2845.073778,6024.647661,0.130004883,85.71859741,-3.878114223,1,7,10
0.326695174,0.123700216,1779.025304,1839.152926,2828.679865,0.107122248,122.6175537,-10.26189899,0,8,0
0.456379145,0.061116435,2771.228466,2088.234246,4392.528742,0.19193892,90.6265564,-2.151972771,0,8,1
0.439249307,0.036899861,1532.980216,1348.491967,2204.46167,0.098810369,148.7321625,-4.02229929,0,8,2
0.486739993,0.053561352,1584.737319,1330.632341,2227.952437,0.102150657,130.006897,-3.246711493,0,8,3
0.525117457,0.042921349,1679.625353,1471.367357,2486.59557,0.104314631,111.1080399,2.159174919,0,8,4
0.4314982,0.060418829,1650.922833,1778.146292,2917.749023,0.081321023,119.4927292,-2.265203238,0,8,5
0.314017236,0.134455293,1374.162918,1715.362831,2325.830633,0.049161044,134.0639038,-9.018415451,0,8,6
0.363288045,0.114911206,2136.336252,2052.950194,3834.133634,0.100297408,97.70393372,-7.10710907,0,8,7
0.411919475,0.081503548,2567.303423,1945.187039,4039.677845,0.165072354,94.78240204,-6.686583042,0,8,8
0.411833674,0.045019761,1705.011748,1568.294353,2861.469061,0.096313477,119.107254,4.654696941,0,8,9
0.536194026,0.054515243,1853.592961,1560.675237,3080.226829,0.118574663,107.0595779,-0.460204631,0,8,10
0.536194026,0.054515243,1853.592961,1560.675237,3080.226829,0.118574663,107.0595779,-0.460204631,0,8,0
0.517898917,0.040848829,1892.929071,1640.557863,3031.777122,0.118785511,102.7072983,4.137426853,0,8,1
0.352115005,0.108948417,2104.843468,1795.300898,3448.00415,0.125588157,106.7562561,-2.787405968,0,8,2
0.383821368,0.048914727,1892.12294,1788.050535,3300.697465,0.100474964,113.4492111,-4.021363258,0,8,3
0.390721411,0.098386399,2108.198555,1884.537866,3659.176358,0.120017312,111.0216141,-7.932281494,0,8,4
0.324125677,0.119198747,1399.966447,1558.95573,2441.326904,0.067016602,147.4912872,-11.51460171,0,8,5
0.403371662,0.03978055,1829.188164,1814.29952,3345.966131,0.104048295,118.657196,2.008538008,0,8,6
0.31801936,0.072586522,2378.751572,2039.915855,4191.633745,0.140702681,94.9251709,2.668620825,0,8,7
0.306946844,0.12022233,2054.101794,2123.757792,3772.715066,0.085693359,101.4599533,-5.479848385,0,8,8
0.376514912,0.103755087,1636.430961,1933.408993,3119.378107,0.06657271,128.0044098,-8.271147728,0,8,9
0.314323366,0.079546839,1655.266356,1636.484576,2881.534091,0.080999201,135.7694092,-3.449446678,0,8,10
0.314323366,0.079546839,1655.266356,1636.484576,2881.534091,0.080999201,135.7694092,-3.449446678,0,8,0
0.355456978,0.01166954,1773.805895,1779.250782,3174.923983,0.100674716,124.4804153,4.271947861,0,8,1
0.372456312,0.009890721,1783.323564,1821.410677,3242.459939,0.097955877,126.282341,-1.819565535,0,8,2
0.286104351,0.12585628,1770.389502,2044.09654,3473.697177,0.064319957,105.1114197,-6.187138081,0,8,3
0.279216856,0.040855106,1734.11769,1575.552191,2828.924561,0.110950817,126.9107132,-4.207799911,0,8,4
0.297505647,0.136109486,1744.631785,1900.603241,2727.865323,0.09432706,122.8537827,-5.772989273,0,8,5
0.247014418,0.09280508,1745.179075,1939.350928,3311.464067,0.079634233,111.0046463,-0.294137716,0,8,6
0.311573952,0.018958338,1477.943698,1552.08837,2211.557839,0.084994229,145.7165375,-3.907789469,0,8,7
0.385626405,0.031430133,1353.40556,1462.067929,2086.029053,0.079279119,151.5384369,5.453559399,0,8,8
0.32455036,0.135864973,1860.055249,1975.48414,3346.210827,0.082175515,117.6091309,-4.390510082,0,8,9
0.303463876,0.125508904,2837.815135,2169.740668,4845.215399,0.152743253,73.68991089,-6.496539116,0,8,10
0.303463876,0.125508904,2837.815135,2169.740668,4845.215399,0.152743253,73.68991089,-6.496539116,0,8,0
0.395561606,0.09739399,2125.491058,1784.377049,3385.851496,0.120771928,114.521698,-7.081732273,0,8,1
0.363978475,0.057580259,1511.495444,1602.035591,2756.984086,0.074141069,141.3307648,-3.816617012,0,8,2
0.380609542,0.043036483,1757.727087,1512.253784,2921.908847,0.106234464,122.3716736,0.09565711,0,8,3
0.439174443,0.031955015,1696.893235,1559.441669,2775.091553,0.102306019,129.5945435,1.434381247,0,8,4
0.342202932,0.058499362,2510.872924,2043.290522,4158.110463,0.165383079,95.69025421,-5.705068588,0,8,5
0.365999967,0.006363282,1924.225518,1799.604232,3260.078014,0.125399503,119.6268005,-5.482373714,0,8,6
0.420399398,0.084055416,2115.418133,2079.323279,3882.828036,0.094149503,92.88250732,-2.593958378,0,8,7
0.360202104,0.114522293,2502.718379,2057.113052,4242.041016,0.148037997,81.90467072,-5.160245895,0,8,8
0.330173314,0.010225506,1510.142179,1532.178327,2399.973366,0.089954723,141.4261169,-3.348296404,0,8,9
0.406723171,0.016719639,1592.672876,1466.648186,2733.003928,0.097301136,143.2867279,-3.606251001,0,8,10
0.406723171,0.016719639,1592.672876,1466.648186,2733.003928,0.097301136,143.2867279,-3.606251001,0,8,0
0.333975941,0.111892298,1657.964041,1846.712354,3180.062589,0.063698509,116.7795181,-5.321321964,0,8,1
0.311566442,0.113616474,2338.152833,2172.411617,4224.42294,0.125921076,84.91577911,-4.778815269,0,8,2
0.41912508,0.026953584,1794.397098,1702.627846,3100.536555,0.093084162,118.8714066,-4.148062706,0,8,3
0.332980037,0.082988925,1979.926704,1881.386067,3492.049339,0.100874467,100.6131516,-6.971338272,0,8,4
0.443649679,0.042218748,1637.082804,1844.57645,3054.778498,0.071855025,121.0830154,-1.880188346,0,8,5
0.375193238,0.065435462,1817.037514,1938.156156,3310.72998,0.087025036,112.3595886,-1.968837619,0,8,6
0.290598005,0.004915935,1425.704393,1658.70164,2455.763938,0.059881037,136.888092,-6.985641956,0,8,7
0.398627281,0.096747518,1675.494944,1790.620734,2616.773571,0.100830078,120.1913376,-6.782072067,0,8,8
0.385136247,0.053716358,1770.21574,1915.256282,3370.43568,0.079634233,82.94198608,-2.366832256,0,8,9
0.347355276,0.073530845,1475.916037,1808.922364,2729.578192,0.045232599,103.6201401,-1.209212303,0,8,10
0.347355276,0.073530845,1475.916037,1808.922364,2729.578192,0.045232599,103.6201401,-1.209212303,0,8,0
0.313761979,0.084590621,1557.545606,1884.84004,2819.381436,0.047219016,111.1940918,-5.473604679,0,8,1
0.314567685,0.11498408,2305.86351,2115.785989,4087.638161,0.110096325,89.78697205,-9.268060684,0,8,2
0.334334016,0.062995568,2391.093709,2094.970309,3956.481379,0.128717596,85.67802429,-4.055944443,0,8,3
0.332417101,0.102269538,2850.820775,2259.069109,4923.27326,0.168634588,73.6308136,-5.142160416,0,8,4
0.309068769,0.052574277,2109.385381,2001.306411,3740.415261,0.111461293,96.23322296,-4.911180496,0,8,5
0.337134808,0.118828036,2576.008586,2244.834456,4719.686612,0.134632457,72.10547638,-1.916611433,0,8,6
0.439243436,0.038867608,2539.04372,1895.870009,4220.997203,0.187155984,90.43741608,-3.767629385,0,8,7
0.237454534,0.164159179,1759.328561,2022.593214,3300.697465,0.061467951,100.9966125,-8.262288094,0,8,8
0.457072943,0.058030758,1897.00562,1782.238977,3277.696089,0.111550071,112.380867,-3.813526154,0,8,9
0.42847535,0.053158734,2022.674167,1877.047086,3379.734109,0.12430087,100.0970535,-0.769738197,0,8,10
0.42847535,0.053158734,2022.674167,1877.047086,3379.734109,0.12430087,100.0970535,-0.769738197,0,8,0
0.462208778,0.04276,1974.685215,1877.212923,3309.995894,0.113791726,105.5227051,-0.281372547,0,8,1
0.313629657,0.039060965,1953.375279,1848.970432,3532.913485,0.099010121,99.36404419,-3.214013815,0,8,2
0.297482222,0.025239579,2054.762521,1929.720122,3779.811235,0.11204945,103.2997818,-7.466169834,0,8,3
0.220772669,0.022792025,1972.628946,1828.009108,3478.101696,0.10267223,106.250145,-4.286855698,0,8,4
0.297561288,0.142776906,2293.715251,2000.086845,3918.064187,0.127951882,96.58818054,-6.181873798,0,8,5
0.31524682,0.130361944,2223.513897,2068.12462,4001.99474,0.103460138,91.15876007,-4.03965807,0,8,6
0.403627664,0.020297699,1699.203323,1562.204164,2728.844105,0.102183949,132.7911072,-3.491707087,0,8,7
0.347241372,0.046942998,1644.721977,1878.929467,2634.636341,0.076260653,115.6817703,-2.229129553,0,8,8
0.298302799,0.147250995,2474.393679,2138.677058,4209.985906,0.134943182,74.04178619,-4.523431301,0,8,9
0.330681592,0.146050364,2743.973162,2168.119366,4809.734553,0.170243697,57.51541901,-5.821935654,0,8,10
0.330681592,0.146050364,2743.973162,2168.119366,4809.734553,0.170243697,57.51541901,-5.821935654,0,8,0
0.363556951,0.133294329,1955.212285,2104.937443,3491.315252,0.093772195,113.4886932,-8.504260063,0,8,1
0.39595297,0.037879799,1996.782163,1984.112624,3683.156516,0.106323242,106.5716553,-1.234059215,0,8,2
0.277353674,0.137390122,1995.148156,2066.036186,3587.969971,0.097301136,100.7973709,-3.873617411,0,8,3
0.328497767,0.047393426,1632.023565,1592.663939,2806.412575,0.096923828,123.8833237,-5.881937981,0,8,4
0.361564785,0.125103906,1775.951292,1809.365402,2988.221325,0.101928711,118.9892349,-5.949104786,0,8,5
0.370832533,0.108072825,1365.554456,1664.861841,2340.267667,0.065895774,141.6286011,-8.899719238,0,8,6
0.251236379,0.076786689,1491.854526,1722.84662,2547.769442,0.072609641,119.6627197,-2.875866652,0,8,7
0.350851506,0.139018312,2179.413758,2076.637744,3894.084029,0.126864347,104.9856491,-7.164541245,0,8,8
0.332804084,0.091866419,1674.515195,1654.540104,2727.620628,0.101340554,130.9101715,-8.350294113,0,8,9
0.375830621,0.094089746,1696.642178,1744.466266,3020.276434,0.081398704,116.4461975,-6.624151707,0,8,10
0.375830621,0.094089746,1696.642178,1744.466266,3020.276434,0.081398704,116.4461975,-6.624151707,0,8,0
0.377044827,0.032537475,1945.584576,1729.894007,3252.737149,0.123246626,104.813324,-0.46774891,0,8,1
0.406697482,0.039386675,1876.765519,1730.539924,3060.406494,0.112848455,107.1313477,1.835357308,0,8,2
0.47620973,0.025750272,1882.560064,1750.26599,3249.311412,0.114945845,109.7205811,-0.720150113,0,8,3
0.398095638,0.097665407,1586.470293,1612.287092,2611.634965,0.089499734,131.9486389,-4.055279255,0,8,4
0.415647864,0.068880245,1513.510581,1517.32867,2542.141446,0.092185281,136.367569,-3.783931017,0,8,5
0.380402893,0.114771776,2208.537155,1979.106824,3914.393754,0.134443803,109.7348099,-5.089474201,0,8,6
0.387700289,0.037826095,2547.20598,2026.868712,4188.697399,0.160788796,88.36304474,0.553618014,0,8,7
0.34077552,0.062714309,2102.245509,1992.075401,3825.324596,0.120905096,107.4512177,-0.177861288,0,8,8
0.529042184,0.003893771,1685.60743,1730.483235,2943.686745,0.091031161,139.2269135,-3.68035984,0,8,9
0.399685055,0.091992334,2120.07501,1969.113234,3737.723611,0.114413175,105.0439224,-6.865693569,0,8,10
0.399685055,0.091992334,2120.07501,1969.113234,3737.723611,0.114413175,105.0439224,-6.865693569,0,8,0
0.289723784,0.100127533,2044.098715,2148.7023,4012.027255,0.087568803,88.95612335,-1.137873888,0,8,1
0.468377829,0.042920288,2580.196932,1931.417218,4014.229514,0.169744318,69.7694397,-3.837132454,0,8,2
0.336134464,0.117101148,1690.584811,1817.917268,3097.110818,0.074651545,119.2061844,-9.873353958,0,8,3
0.292779356,0.053719461,1783.870787,1863.263406,2860.490279,0.092851119,93.41588593,-3.357351065,0,8,4
0.416475385,0.050248433,1463.616005,1568.746955,2392.143111,0.082996715,145.5827332,-3.854111671,0,8,5
0.397815108,0.012245453,1590.464076,1580.944077,2785.368763,0.090265447,138.3677216,-2.174200773,0,8,6
0.30005756,0.130698204,2214.241177,2118.591657,3942.778431,0.111927379,90.10736847,-2.161302567,0,8,7
0.320511371,0.117908791,3226.335208,2408.634441,5634.113659,0.190540661,42.53596115,-2.584131002,0,8,8
0.370207667,0.07468912,3165.316703,2055.310363,4962.179843,0.225053267,59.8384285,-4.91630125,0,8,9
0.270279318,0.135182738,2475.957843,2156.002586,4340.408603,0.137928356,61.6999054,-2.786881685,0,8,10
0.270279318,0.135182738,2475.957843,2156.002586,4340.408603,0.137928356,61.6999054,-2.786881685,0,8,0
0.401587456,0.081944816,3662.069319,2198.213213,5846.264648,0.253196023,36.81771469,-1.291637182,0,8,1
0.383594513,0.040117253,1879.227936,1802.106995,3361.381947,0.113259055,105.5459213,3.713239908,0,8,2
0.345773697,0.050029311,1808.43216,1686.983517,3205.021529,0.108653675,109.8335419,0.730324686,0,8,3
0.385489225,0.062915735,1705.717291,1675.397052,2923.866411,0.096790661,117.2576447,-6.19016695,0,8,4
0.307843924,0.174490795,1437.030381,1641.756879,2214.004794,0.076859908,126.9843521,-12.48461914,0,8,5
0.436289638,0.017845836,1912.66395,1751.179858,3131.368186,0.118596857,112.1640549,-1.970418215,0,8,6
0.409507364,0.097372659,2626.965399,2184.081044,4496.034934,0.153753107,86.0898056,-4.199179649,0,8,7
0.258439392,0.028516032,2275.383698,1964.574499,3920.266446,0.132568359,89.46815491,-2.761814117,0,8,8
0.324553341,0.090672895,1522.724148,1792.55468,2512.043901,0.078635476,117.1309814,-3.084523678,0,8,9
0.33457911,0.097789168,1871.50492,1967.009739,3487.889515,0.085549094,115.7668762,-3.579512596,0,8,10
0.33457911,0.097789168,1871.50492,1967.009739,3487.889515,0.085549094,115.7668762,-3.579512596,0,8,0
0.346418589,0.092884183,1714.133254,1764.503111,3005.8394,0.086126154,126.1031723,-9.867555618,0,8,1
0.521815062,0.00392089,1299.140424,1488.039706,1957.319225,0.075106534,163.2653198,-6.079184055,0,8,2
0.40357855,0.098688103,1772.302453,1792.262587,2921.908847,0.104503285,118.2456818,-5.252708912,0,8,3
0.383761525,0.003459823,1440.124761,1496.861169,2284.966486,0.09136408,158.8927765,-0.117187828,0,8,4
0.393387198,0.083682828,1534.797587,1620.624384,2595.485063,0.077492454,132.3214722,-7.990526199,0,8,5
0.364195734,0.085516863,1490.417636,1710.908886,2752.090177,0.062544389,139.1426239,-5.863469124,0,8,6
0.526867747,0.037736192,2027.791929,1903.065616,3709.338934,0.11858576,106.7363968,-3.076199532,0,8,7
0.303215832,0.051325653,2162.881075,2023.070224,3753.873513,0.114291104,86.91875458,4.612777233,0,8,8
0.359565109,0.072861739,1499.243855,1692.958654,2638.306774,0.076693448,124.6595688,-2.061334848,0,8,9
0.567153215,0.00366122,1334.054737,1356.729849,2222.079745,0.08536044,172.3494263,-4.905722141,0,8,10
0.567153215,0.00366122,1334.054737,1356.729849,2222.079745,0.08536044,172.3494263,-4.905722141,0,8,0
0.439871639,0.077826373,2904.563666,1811.662312,4368.303888,0.20300293,71.46025848,-2.495798588,0,8,1
0.332473367,0.112501889,2063.399579,2033.352319,3734.297874,0.098921342,98.85163879,-7.159772873,0,8,2
0.352520257,0.116004437,1481.622293,1536.904441,2357.151656,0.072587447,140.5624847,-10.17575264,0,8,3
0.497639656,0.001562802,2207.608406,2149.995143,4212.922252,0.120949485,85.93347931,-4.382494926,0,8,4
0.364716083,0.141904578,2804.847777,2252.881323,5029.226407,0.177190607,70.4092865,-8.089020729,0,8,5
0.451429814,0.038558766,3542.584875,2458.437703,6110.535778,0.222611861,36.79839706,-2.802814722,0,8,6
0.325539112,0.123931028,2326.618679,2087.30173,4003.462913,0.136985085,90.72112274,-8.987874985,0,8,7
0.455964446,0.034803294,1966.345948,2063.099994,3960.396507,0.095836293,112.3149872,-6.441056728,0,8,8
0.260628968,0.095446892,1872.37656,2034.774948,3529.732444,0.071266868,89.81008911,-1.572774053,0,8,9
0.367184609,0.099101312,1259.850544,1583.545048,1879.99545,0.063054865,145.0787506,-5.70518589,0,8,10
0.367184609,0.099101312,1259.850544,1583.545048,1879.99545,0.063054865,145.0787506,-5.70518589,0,8,0
0.38518098,0.076031767,2459.80536,2147.838734,4275.808993,0.132890181,80.15129089,-1.466143847,0,8,1
0.388456255,0.105815411,1655.053111,1852.730973,3222.8843,0.069102894,126.832222,-9.004473686,0,8,2
0.398667097,0.009177103,2747.40256,2162.991145,4777.679443,0.159079812,78.98716736,-0.375042468,0,8,3
0.286526412,0.127480969,1491.963174,1788.707655,2654.946067,0.051014293,126.0289764,-3.595900059,0,8,4
0.321541101,0.125179887,2102.933984,1926.54374,3424.268688,0.119418058,102.9611893,-6.495051861,0,8,5
0.287523568,0.116557792,1403.214417,1835.75797,2371.58869,0.040926847,120.2020798,-4.861990452,0,8,6
0.414633006,0.008911368,1661.404292,1735.71063,2940.7504,0.090753729,135.335556,2.821017265,0,8,7
0.465874404,0.030242061,1616.80075,1563.258906,2735.940274,0.094549006,135.6468353,-3.935073614,0,8,8
0.326831967,0.048281334,1617.264221,1559.039711,2777.293812,0.083784624,127.6976318,-7.262720108,0,8,9
0.335268974,0.117379755,2246.008558,2012.899415,4041.146018,0.116088867,93.68215179,-5.290674686,0,8,10
0.335268974,0.117379755,2246.008558,2012.899415,4041.146018,0.116088867,93.68215179,-5.290674686,0,8,0
0.374600649,0.128316134,1606.365822,1721.401878,2558.046653,0.076049805,124.3873596,-6.615513325,0,8,1
0.334201604,0.008605693,2066.34009,1967.189983,3580.873801,0.116233132,111.3494873,1.90263474,0,8,2
0.427964926,0.06820745,2098.307447,1959.808791,3778.098366,0.113802823,99.4701004,-2.843907833,0,8,3
0.330064029,0.153665364,1717.007199,1750.072437,2988.221325,0.083507191,118.2774963,-7.468532085,0,8,4
0.352925628,0.028479731,1802.520577,2001.813694,3510.156805,0.086980646,116.4490967,-6.779849052,0,8,5
0.249988601,0.137745723,2300.267032,2081.836447,4179.39897,0.107344194,75.70597076,-1.308429837,0,8,6
0.325947851,0.117031887,1545.389154,1986.950849,2787.081632,0.058238636,126.6884308,-8.415232658,0,8,7
0.354882151,0.087780565,1576.96803,1897.9527,2970.847945,0.049349698,114.8935852,-3.455490351,0,8,8
0.473975301,0.069810539,1456.576982,1580.083939,2531.130149,0.071366744,130.8655548,-6.426358223,0,8,9
0.330038816,0.061015401,1446.73013,1744.907789,2444.507946,0.076105291,140.8518524,-7.59698534,0,8,10
0.330038816,0.061015401,1446.73013,1744.907789,2444.507946,0.076105291,140.8518524,-7.59698534,0,8,0
0.313200355,0.114742398,1731.254157,1994.179541,3407.384699,0.0612682,107.1108322,-3.691188812,0,8,1
0.308514804,0.10752172,1464.038624,1916.366637,3011.222701,0.037342418,114.0285339,-4.03729248,0,8,2
0.472822875,0.050938107,2230.484735,2086.920847,4013.006037,0.121704102,93.79863739,-4.037299633,0,8,3
0.359336764,0.071003221,2817.770355,2118.280995,4796.765692,0.177445845,75.91938019,-3.841287851,0,8,4
0.432793856,0.091095045,2471.619839,1973.374181,4188.452703,0.153520064,106.666008,-4.625620365,0,8,5
0.466117859,0.04024829,1431.989332,1820.188728,2795.401278,0.055530895,125.1003189,-5.03126955,0,8,6
0.458904415,0.048236057,2329.869571,2034.13606,3942.044345,0.141235352,86.44005585,-5.437016964,0,8,7
0.377810121,0.060059354,2012.693851,2205.61465,3881.359863,0.092118697,89.48043823,-7.10242033,0,8,8
0.289583594,0.142134339,1923.747145,2034.89661,3493.028121,0.099864613,102.4675827,-2.941069841,0,8,9
0.372008711,0.020508623,1908.05166,1799.676465,3151.188521,0.109330611,102.5998459,-7.13915062,0,8,10
0.372008711,0.020508623,1908.05166,1799.676465,3151.188521,0.109330611,102.5998459,-7.13915062,0,8,0
0.397060394,0.104439311,2226.924244,2067.632605,4116.267534,0.116987749,96.78478241,-8.309538841,0,8,1
0.448710233,0.003594816,1713.447387,1983.336745,3073.864746,0.080544212,134.609024,1.888190746,0,8,2
0.483089,0.011561143,1517.727668,1519.989463,2500.787908,0.090076793,148.9433136,-3.315927982,0,8,3
0.431781381,0.015853615,1717.420794,1603.387282,2805.189098,0.105202415,128.7612915,-2.825150251,0,8,4
0.343654186,0.140374944,1740.44985,1795.710991,3209.426048,0.078790838,113.602951,-4.955982685,0,8,5
0.295419514,0.0956733,1920.139089,2010.02987,3669.94296,0.075850053,96.04438782,-3.567337751,0,8,6
0.473671168,0.012755197,2094.526112,2010.930941,3812.11104,0.129538796,106.0816116,-3.442081213,0,8,7
0.293243825,0.14237617,1619.146513,1994.204127,3404.937744,0.061445756,116.2313309,-8.626891136,0,8,8
0.378105432,0.085085578,2098.375525,2001.437751,3762.437855,0.102749911,97.11123657,-4.948020935,0,8,9
0.373375654,0.063163579,1887.796797,1948.704732,3128.676536,0.108465021,113.8898239,-6.272380352,0,8,10
0.373375654,0.063163579,1887.796797,1948.704732,3128.676536,0.108465021,113.8898239,-6.272380352,0,8,0
